order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,region,product_id,category,sub_category,product_name,total_sales,order_year,order_month,shipping_days,order_count
US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,corporate,Meriden,Connecticut,East,OFF-AP-10002765,office supplies,appliances,Fellowes Advanced Computer Series Surge Protectors,79.47,2015,8,2,1
US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,corporate,Meriden,Connecticut,East,OFF-AR-10004165,office supplies,art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",4.56,2015,8,2,1
US-2015-117968,2015-08-05,2015-08-07,Second Class,RS-19420,Ricardo Sperren,corporate,Meriden,Connecticut,East,FUR-CH-10002335,furniture,chairs,Hon GuestStacker Chair,1133.35,2015,8,2,1
CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,corporate,Philadelphia,Pennsylvania,East,OFF-AR-10004078,office supplies,art,Newell 312,4.672,2017,1,4,1
CA-2017-158211,2017-01-04,2017-01-08,Standard Class,BP-11185,Ben Peterman,corporate,Philadelphia,Pennsylvania,East,OFF-BI-10002026,office supplies,binders,Avery Arch Ring Binders,104.58,2017,1,4,1
CA-2017-152247,2017-11-07,2017-11-12,Standard Class,MA-17995,Michelle Arnett,home office,Cheyenne,Wyoming,West,FUR-CH-10001215,furniture,chairs,Global Troy Executive Leather Low-Back Tilter,1603.136,2017,11,5,1
CA-2017-128223,2017-06-14,2017-06-14,Same Day,EB-13705,Ed Braxton,corporate,Anaheim,California,West,FUR-TA-10001771,furniture,tables,"Bush Cubix Conference Tables, Fully Assembled",1293.488,2017,6,0,1
CA-2017-154235,2017-09-24,2017-09-28,Standard Class,RD-19900,Ruben Dartt,consumer,Bloomington,Indiana,Central,FUR-FU-10004006,furniture,furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,2017,9,4,1
CA-2018-129910,2018-03-30,2018-04-03,Standard Class,ME-17320,Maria Etezadi,home office,Columbus,Georgia,South,OFF-ST-10003282,office supplies,storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,2018,3,4,1
CA-2018-133095,2018-06-04,2018-06-04,Same Day,EH-14005,Erica Hernandez,home office,Jonesboro,Arkansas,South,OFF-BI-10002353,office supplies,binders,GBC VeloBind Cover Sets,108.08,2018,6,0,1
CA-2018-133095,2018-06-04,2018-06-04,Same Day,EH-14005,Erica Hernandez,home office,Jonesboro,Arkansas,South,OFF-BI-10004141,office supplies,binders,Insertable Tab Indexes For Data Binders,9.54,2018,6,0,1
CA-2016-130554,2016-04-07,2016-04-09,First Class,FM-14290,Frank Merwin,home office,Philadelphia,Pennsylvania,East,OFF-AR-10001954,office supplies,art,Newell 331,11.736,2016,4,2,1
CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,home office,Lawrence,Massachusetts,East,OFF-BI-10001071,office supplies,binders,GBC ProClick Punch Binding System,447.86,2015,5,5,1
CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,home office,Lawrence,Massachusetts,East,OFF-PA-10003022,office supplies,paper,Xerox 1992,17.94,2015,5,5,1
CA-2015-152443,2015-05-21,2015-05-26,Standard Class,FG-14260,Frank Gastineau,home office,Lawrence,Massachusetts,East,OFF-AP-10001293,office supplies,appliances,Belkin 8 Outlet Surge Protector,245.88,2015,5,5,1
CA-2017-133319,2017-09-05,2017-09-11,Standard Class,MV-17485,Mark Van Huff,consumer,New York City,New York,East,OFF-PA-10001815,office supplies,paper,Xerox 1885,192.16,2017,9,6,1
CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,corporate,San Diego,California,West,FUR-CH-10001215,furniture,chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2017,9,4,1
CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,corporate,San Diego,California,West,OFF-PA-10000100,office supplies,paper,Xerox 1945,368.91,2017,9,4,1
CA-2017-133935,2017-09-18,2017-09-22,Standard Class,JW-15220,Jane Waco,corporate,San Diego,California,West,FUR-CH-10002880,furniture,chairs,"Global High-Back Leather Tilter, Burgundy",885.528,2017,9,4,1
CA-2017-136301,2017-03-13,2017-03-15,Second Class,EH-13765,Edward Hooks,corporate,San Francisco,California,West,FUR-FU-10004712,furniture,furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2017,3,2,1
CA-2017-136301,2017-03-13,2017-03-15,Second Class,EH-13765,Edward Hooks,corporate,San Francisco,California,West,OFF-SU-10000151,office supplies,supplies,High Speed Automatic Electric Letter Opener,4912.59,2017,3,2,1
US-2015-109456,2015-10-16,2015-10-17,Same Day,LS-17245,Lynn Smith,consumer,San Francisco,California,West,OFF-BI-10000136,office supplies,binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,14.352,2015,10,1,1
US-2015-109456,2015-10-16,2015-10-17,Same Day,LS-17245,Lynn Smith,consumer,San Francisco,California,West,TEC-AC-10003610,technology,accessories,Logitech Illuminated - Keyboard,179.97,2015,10,1,1
CA-2018-151596,2018-10-08,2018-10-11,First Class,BP-11050,Barry Pond,corporate,Cranston,Rhode Island,East,OFF-ST-10001837,office supplies,storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,2018,10,3,1
CA-2016-147879,2016-05-07,2016-05-12,Standard Class,CC-12220,Chris Cortes,consumer,Owensboro,Kentucky,South,OFF-PA-10001952,office supplies,paper,Xerox 1902,45.68,2016,5,5,1
CA-2017-166625,2017-04-14,2017-04-17,First Class,JM-15580,Jill Matthias,consumer,Baltimore,Maryland,East,OFF-BI-10002414,office supplies,binders,GBC ProClick Spines for 32-Hole Punch,25.06,2017,4,3,1
CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,consumer,Chicago,Illinois,Central,OFF-PA-10001790,office supplies,paper,Xerox 1910,38.432,2017,11,5,1
CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,consumer,Chicago,Illinois,Central,OFF-ST-10001590,office supplies,storage,"Tenex Personal Project File with Scoop Front Design, Black",21.568,2017,11,5,1
CA-2017-146157,2017-11-21,2017-11-26,Standard Class,RD-19720,Roger Demir,consumer,Chicago,Illinois,Central,TEC-AC-10003657,technology,accessories,Lenovo 17-Key USB Numeric Keypad,81.576,2017,11,5,1
CA-2018-159954,2018-09-10,2018-09-14,Standard Class,SS-20410,Shahid Shariari,consumer,Atlanta,Georgia,South,OFF-BI-10004876,office supplies,binders,Wilson Jones Suede Grain Vinyl Binders,2.78,2018,9,4,1
CA-2018-100825,2018-09-09,2018-09-14,Standard Class,KD-16495,Keith Dawkins,corporate,Los Angeles,California,West,OFF-ST-10003123,office supplies,storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,2018,9,5,1
CA-2015-168305,2015-11-01,2015-11-08,Standard Class,PL-18925,Paul Lucas,home office,Los Angeles,California,West,OFF-LA-10003498,office supplies,labels,Avery 475,44.4,2015,11,7,1
CA-2015-168305,2015-11-01,2015-11-08,Standard Class,PL-18925,Paul Lucas,home office,Los Angeles,California,West,OFF-PA-10004947,office supplies,paper,Easy-staple paper,21.4,2015,11,7,1
CA-2017-167682,2017-04-03,2017-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,consumer,Richmond,Indiana,Central,FUR-FU-10003799,furniture,furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,2017,4,6,1
CA-2017-167682,2017-04-03,2017-04-09,Standard Class,ZD-21925,Zuschuss Donatelli,consumer,Richmond,Indiana,Central,TEC-PH-10000673,technology,phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,2017,4,6,1
CA-2018-108000,2018-01-12,2018-01-16,Standard Class,LS-16945,Linda Southworth,corporate,San Francisco,California,West,OFF-EN-10002621,office supplies,envelopes,Staple envelope,9.78,2018,1,4,1
CA-2016-146465,2016-11-20,2016-11-24,Standard Class,PB-18805,Patrick Bzostek,home office,San Francisco,California,West,OFF-BI-10004528,office supplies,binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.192,2016,11,4,1
CA-2017-159639,2017-11-27,2017-12-02,Standard Class,PC-18745,Pamela Coakley,corporate,Westfield,New Jersey,East,FUR-FU-10001889,furniture,furnishings,Ultra Door Pull Handle,31.56,2017,11,5,1
US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,home office,San Francisco,California,West,OFF-PA-10000157,office supplies,paper,Xerox 191,59.94,2018,11,0,1
US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,home office,San Francisco,California,West,OFF-PA-10002764,office supplies,paper,Easy-staple paper,45.36,2018,11,0,1
US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,home office,San Francisco,California,West,OFF-PA-10000143,office supplies,paper,Astroparche Fine Business Paper,26.4,2018,11,0,1
US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,home office,San Francisco,California,West,OFF-LA-10000414,office supplies,labels,Avery 503,41.4,2018,11,0,1
US-2018-153948,2018-11-06,2018-11-06,Same Day,FM-14290,Frank Merwin,home office,San Francisco,California,West,TEC-AC-10003441,technology,accessories,Kingston Digital DataTraveler 32GB USB 2.0,16.95,2018,11,0,1
US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,corporate,San Jose,California,West,OFF-BI-10002353,office supplies,binders,GBC VeloBind Cover Sets,24.704,2017,12,5,1
US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,corporate,San Jose,California,West,OFF-AP-10001303,office supplies,appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,2017,12,5,1
US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,corporate,San Jose,California,West,FUR-FU-10003026,furniture,furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",14.52,2017,12,5,1
US-2017-113985,2017-12-02,2017-12-07,Standard Class,KD-16495,Keith Dawkins,corporate,San Jose,California,West,OFF-BI-10000632,office supplies,binders,Satellite Sectional Post Binders,104.184,2017,12,5,1
CA-2017-155383,2017-12-17,2017-12-22,Standard Class,SC-20680,Steve Carroll,home office,Seattle,Washington,West,OFF-ST-10001328,office supplies,storage,"Personal Filing Tote with Lid, Black/Gray",46.53,2017,12,5,1
CA-2015-120432,2015-08-24,2015-08-26,Second Class,DW-13585,Dorothy Wardle,corporate,Owensboro,Kentucky,South,OFF-SU-10004661,office supplies,supplies,Acme Titanium Bonded Scissors,25.5,2015,8,2,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,OFF-ST-10000617,office supplies,storage,Woodgrain Magazine Files by Perma,14.9,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,OFF-LA-10002762,office supplies,labels,Avery 485,87.71,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,FUR-CH-10001973,furniture,chairs,Office Star Flex Back Scooter Chair with White Frame,199.764,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,OFF-ST-10003058,office supplies,storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,94.6,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,FUR-BO-10004834,furniture,bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,FUR-BO-10002213,furniture,bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,TEC-PH-10002170,technology,phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,TEC-AC-10003033,technology,accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,OFF-PA-10004071,office supplies,paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2016,9,6,1
US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,consumer,New York City,New York,East,TEC-PH-10000169,technology,phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,2016,9,6,1
CA-2017-130288,2017-11-26,2017-11-30,Second Class,DK-13225,Dean Katz,corporate,New York City,New York,East,FUR-TA-10002958,furniture,tables,"Bevis Oval Conference Table, Walnut",313.176,2017,11,4,1
CA-2018-146458,2018-11-19,2018-11-22,Second Class,RB-19435,Richard Bierner,consumer,Springfield,Virginia,South,OFF-AR-10001177,office supplies,art,Newell 349,22.96,2018,11,3,1
CA-2018-150420,2018-06-03,2018-06-08,Standard Class,GD-14590,Giulietta Dortch,corporate,Bellingham,Washington,West,TEC-AC-10004975,technology,accessories,Plantronics Audio 995 Wireless Stereo Headset,1099.5,2018,6,5,1
US-2015-118997,2015-04-08,2015-04-12,Standard Class,RA-19885,Ruben Ausman,corporate,Decatur,Alabama,South,FUR-TA-10001086,furniture,tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,2015,4,4,1
CA-2015-114314,2015-10-11,2015-10-15,Standard Class,DB-13555,Dorothy Badders,corporate,Fayetteville,Arkansas,South,OFF-LA-10000240,office supplies,labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,2015,10,4,1
CA-2015-114314,2015-10-11,2015-10-15,Standard Class,DB-13555,Dorothy Badders,corporate,Fayetteville,Arkansas,South,FUR-FU-10002107,furniture,furnishings,Eldon Pizzaz Desk Accessories,8.92,2015,10,4,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,FUR-BO-10001519,furniture,bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,87.21,2018,7,2,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,OFF-PA-10004100,office supplies,paper,Xerox 216,15.552,2018,7,2,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,TEC-PH-10001363,technology,phones,Apple iPhone 5S,683.988,2018,7,2,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,OFF-ST-10004835,office supplies,storage,Plastic Stacking Crates & Casters,13.392,2018,7,2,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,TEC-AC-10002018,technology,accessories,AmazonBasics 3-Button USB Wired Mouse,16.776,2018,7,2,1
US-2018-169551,2018-07-07,2018-07-09,First Class,RL-19615,Rob Lucas,consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003033,technology,accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,527.92,2018,7,2,1
CA-2017-103107,2017-07-04,2017-07-04,Same Day,RB-19465,Rick Bensley,home office,Seattle,Washington,West,FUR-FU-10000221,furniture,furnishings,"Master Caster Door Stop, Brown",25.4,2017,7,0,1
CA-2017-103107,2017-07-04,2017-07-04,Same Day,RB-19465,Rick Bensley,home office,Seattle,Washington,West,TEC-PH-10001198,technology,phones,Avaya 4621SW VoIP phone,177.48,2017,7,0,1
CA-2017-103107,2017-07-04,2017-07-04,Same Day,RB-19465,Rick Bensley,home office,Seattle,Washington,West,TEC-PH-10002564,technology,phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,2017,7,0,1
CA-2018-122077,2018-05-19,2018-05-25,Standard Class,JF-15295,Jason Fortune-,consumer,Plano,Texas,Central,TEC-PH-10003811,technology,phones,Jabra Supreme Plus Driver Edition Headset,95.992,2018,5,6,1
CA-2018-122077,2018-05-19,2018-05-25,Standard Class,JF-15295,Jason Fortune-,consumer,Plano,Texas,Central,OFF-LA-10004178,office supplies,labels,Avery 491,13.216,2018,5,6,1
CA-2018-112431,2018-10-12,2018-10-14,Second Class,RW-19690,Robert Waldorf,consumer,Los Angeles,California,West,TEC-AC-10001465,technology,accessories,SanDisk Cruzer 64 GB USB Flash Drive,435.84,2018,10,2,1
CA-2018-112431,2018-10-12,2018-10-14,Second Class,RW-19690,Robert Waldorf,consumer,Los Angeles,California,West,OFF-AR-10000940,office supplies,art,Newell 343,5.88,2018,10,2,1
CA-2017-151092,2017-08-06,2017-08-13,Standard Class,VG-21790,Vivek Gonzalez,consumer,Los Angeles,California,West,TEC-PH-10001700,technology,phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,211.168,2017,8,7,1
CA-2015-104178,2015-08-25,2015-08-29,Standard Class,JM-15265,Janet Molinari,corporate,Los Angeles,California,West,FUR-FU-10000771,furniture,furnishings,"Eldon 200 Class Desk Accessories, Smoke",6.28,2015,8,4,1
CA-2015-104178,2015-08-25,2015-08-29,Standard Class,JM-15265,Janet Molinari,corporate,Los Angeles,California,West,TEC-AC-10002399,technology,accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,2015,8,4,1
CA-2015-104178,2015-08-25,2015-08-29,Standard Class,JM-15265,Janet Molinari,corporate,Los Angeles,California,West,OFF-PA-10004983,office supplies,paper,Xerox 23,25.92,2015,8,4,1
CA-2015-104178,2015-08-25,2015-08-29,Standard Class,JM-15265,Janet Molinari,corporate,Los Angeles,California,West,OFF-ST-10004258,office supplies,storage,Portable Personal File Box,48.84,2015,8,4,1
CA-2016-115924,2016-09-14,2016-09-18,Second Class,BE-11455,Brad Eason,home office,Des Moines,Iowa,Central,OFF-BI-10004040,office supplies,binders,Wilson Jones Impact Binders,25.9,2016,9,4,1
CA-2018-161046,2018-03-05,2018-03-05,Same Day,CB-12535,Claudia Bergmann,corporate,Southaven,Mississippi,South,OFF-EN-10003862,office supplies,envelopes,Laser & Ink Jet Business Envelopes,42.68,2018,3,0,1
CA-2018-161046,2018-03-05,2018-03-05,Same Day,CB-12535,Claudia Bergmann,corporate,Southaven,Mississippi,South,TEC-AC-10004571,technology,accessories,Logitech G700s Rechargeable Gaming Mouse,299.97,2018,3,0,1
CA-2018-161046,2018-03-05,2018-03-05,Same Day,CB-12535,Claudia Bergmann,corporate,Southaven,Mississippi,South,OFF-AP-10000891,office supplies,appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2018,3,0,1
CA-2018-161046,2018-03-05,2018-03-05,Same Day,CB-12535,Claudia Bergmann,corporate,Southaven,Mississippi,South,OFF-BI-10002026,office supplies,binders,Ibico Recycled Linen-Style Covers,234.36,2018,3,0,1
US-2018-141698,2018-04-15,2018-04-21,Standard Class,SD-20485,Shirley Daniels,home office,Houston,Texas,Central,OFF-PA-10001826,office supplies,paper,Xerox 207,20.736,2018,4,6,1
US-2015-105151,2015-03-30,2015-03-31,First Class,SG-20890,Susan Gilcrest,corporate,New York City,New York,East,OFF-AR-10001231,office supplies,art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,2015,3,1,1
CA-2015-155796,2015-11-11,2015-11-15,Second Class,TS-21430,Tom Stivers,corporate,Reading,Pennsylvania,East,FUR-FU-10000409,furniture,furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.968,2015,11,4,1
CA-2015-155796,2015-11-11,2015-11-15,Second Class,TS-21430,Tom Stivers,corporate,Reading,Pennsylvania,East,FUR-BO-10002545,furniture,bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,2015,11,4,1
CA-2017-127138,2017-03-12,2017-03-15,Second Class,DK-13225,Dean Katz,corporate,San Francisco,California,West,OFF-ST-10002756,office supplies,storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",676.55,2017,3,3,1
CA-2017-127138,2017-03-12,2017-03-15,Second Class,DK-13225,Dean Katz,corporate,San Francisco,California,West,OFF-AP-10003842,office supplies,appliances,Euro-Pro Shark Turbo Vacuum,154.9,2017,3,3,1
CA-2017-127138,2017-03-12,2017-03-15,Second Class,DK-13225,Dean Katz,corporate,San Francisco,California,West,OFF-EN-10004459,office supplies,envelopes,Security-Tint Envelopes,30.56,2017,3,3,1
CA-2017-127138,2017-03-12,2017-03-15,Second Class,DK-13225,Dean Katz,corporate,San Francisco,California,West,FUR-CH-10003746,furniture,chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,770.352,2017,3,3,1
CA-2018-150602,2018-02-09,2018-02-14,Second Class,ML-17395,Marina Lichtenstein,corporate,Los Angeles,California,West,FUR-FU-10003142,furniture,furnishings,"Master Big Foot Doorstop, Beige",21.12,2018,2,5,1
CA-2015-140732,2015-11-11,2015-11-13,Second Class,MA-17560,Matt Abelman,home office,Los Angeles,California,West,TEC-PH-10001425,technology,phones,Mophie Juice Pack Helium for iPhone,575.928,2015,11,2,1
CA-2015-140732,2015-11-11,2015-11-13,Second Class,MA-17560,Matt Abelman,home office,Los Angeles,California,West,OFF-AP-10001626,office supplies,appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2015,11,2,1
CA-2015-140732,2015-11-11,2015-11-13,Second Class,MA-17560,Matt Abelman,home office,Los Angeles,California,West,OFF-PA-10003625,office supplies,paper,Xerox 1979,123.92,2015,11,2,1
CA-2018-119011,2018-08-20,2018-08-25,Standard Class,LR-17035,Lisa Ryan,corporate,San Francisco,California,West,OFF-SU-10004768,office supplies,supplies,Acme Kleencut Forged Steel Scissors,17.22,2018,8,5,1
CA-2018-119011,2018-08-20,2018-08-25,Standard Class,LR-17035,Lisa Ryan,corporate,San Francisco,California,West,OFF-ST-10000777,office supplies,storage,"Companion Letter/Legal File, Black",226.56,2018,8,5,1
CA-2018-119011,2018-08-20,2018-08-25,Standard Class,LR-17035,Lisa Ryan,corporate,San Francisco,California,West,TEC-PH-10003171,technology,phones,Plantronics Encore H101 Dual Earpieces Headset,107.88,2018,8,5,1
CA-2017-166912,2017-01-15,2017-01-17,First Class,BE-11335,Bill Eplett,home office,New York City,New York,East,OFF-PA-10001033,office supplies,paper,Xerox 1893,81.98,2017,1,2,1
CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,consumer,San Diego,California,West,OFF-PA-10000418,office supplies,paper,Xerox 189,104.85,2015,7,2,1
CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,consumer,San Diego,California,West,OFF-BI-10001982,office supplies,binders,Wilson Jones Custom Binder Spines & Labels,8.704,2015,7,2,1
CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,consumer,San Diego,California,West,OFF-PA-10002230,office supplies,paper,Xerox 1897,19.92,2015,7,2,1
CA-2015-141726,2015-07-20,2015-07-22,First Class,CC-12145,Charles Crestani,consumer,San Diego,California,West,FUR-FU-10003577,furniture,furnishings,Nu-Dell Leatherette Frames,43.02,2015,7,2,1
CA-2018-115105,2018-02-06,2018-02-11,Standard Class,BD-11770,Bryan Davis,consumer,New York City,New York,East,FUR-BO-10001811,furniture,bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",240.784,2018,2,5,1
CA-2016-143980,2016-12-25,2016-12-29,Standard Class,JK-15640,Jim Kriz,home office,New York City,New York,East,OFF-AP-10003779,office supplies,appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,414.96,2016,12,4,1
CA-2017-135636,2017-10-08,2017-10-13,Standard Class,DB-13615,Doug Bickford,consumer,Charlotte,North Carolina,South,OFF-ST-10000676,office supplies,storage,Fellowes Econo/Stor Drawers,387.72,2017,10,5,1
CA-2018-102155,2018-07-13,2018-07-17,Standard Class,RR-19525,Rick Reed,corporate,Overland Park,Kansas,Central,OFF-ST-10001496,office supplies,storage,Standard Rollaway File with Lock,360.38,2018,7,4,1
CA-2018-102155,2018-07-13,2018-07-17,Standard Class,RR-19525,Rick Reed,corporate,Overland Park,Kansas,Central,OFF-PA-10003673,office supplies,paper,Strathmore Photo Mount Cards,13.56,2018,7,4,1
CA-2018-116953,2018-04-24,2018-04-25,First Class,SV-20935,Susan Vittorini,consumer,Mesa,Arizona,West,TEC-PH-10004614,technology,phones,AT&T 841000 Phone,552.0,2018,4,1,1
CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,home office,Tulsa,Oklahoma,Central,FUR-TA-10001039,furniture,tables,KI Adjustable-Height Table,429.9,2015,9,6,1
CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,home office,Tulsa,Oklahoma,Central,OFF-BI-10000474,office supplies,binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,2015,9,6,1
CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,home office,Tulsa,Oklahoma,Central,FUR-CH-10004698,furniture,chairs,"Padded Folding Chairs, Black, 4/Carton",161.96,2015,9,6,1
CA-2015-117765,2015-09-07,2015-09-13,Standard Class,RB-19465,Rick Bensley,home office,Tulsa,Oklahoma,Central,OFF-ST-10003327,office supplies,storage,Akro-Mils 12-Gallon Tote,19.86,2015,9,6,1
CA-2017-114895,2017-11-21,2017-11-28,Standard Class,MV-18190,Mike Vittorini,consumer,New York City,New York,East,OFF-PA-10000232,office supplies,paper,Xerox 1975,12.96,2017,11,7,1
CA-2018-112984,2018-09-16,2018-09-18,Second Class,EH-14185,Evan Henry,consumer,Philadelphia,Pennsylvania,East,OFF-PA-10003657,office supplies,paper,Xerox 1927,20.544,2018,9,2,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,FUR-FU-10001185,furniture,furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,2017,7,6,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,OFF-BI-10003007,office supplies,binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",77.56,2017,7,6,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,OFF-ST-10002485,office supplies,storage,Rogers Deluxe File Chest,87.92,2017,7,6,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,OFF-PA-10001033,office supplies,paper,Xerox 1893,245.94,2017,7,6,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,OFF-BI-10000404,office supplies,binders,Avery Printable Repositionable Plastic Tabs,8.6,2017,7,6,1
CA-2017-163776,2017-07-19,2017-07-25,Standard Class,JS-16030,Joy Smith,consumer,Hattiesburg,Mississippi,South,FUR-BO-10003546,furniture,bookcases,Hon 4-Shelf Metal Bookcases,504.9,2017,7,6,1
